EAN;DESCRICAO
7898569765071;"VITAMINA D 7.000UI 30CPS ALTHAIA"
7898569765149;"VITAMINA D 10.000UI 30CPS ALTHAIA"
7898569765828;"VITAMINA D 50.000UI 10CPS ALTHAIA"
7898569765170;"VITAMINA D 50.000UI 4CPS ALTHAIA"
7898569766603;"VITAMINA D 7.000UI 4CPS ALTHAIA"
7898569766610;"VITAMINA D 7.000UI 8CPS ALTHAIA"
7896679230915;"LOC HIDR BEM CARE AMENDOAS DOCE 200ML"
7896679230922;"LOC HIDR BEM CARE AVEIA E MEL 200ML"
7891317180539;"DESOGESTREL 0,075MG 28CP GN EURO"
7891317180553;"DESOGESTREL 0,075MG 84CP GN EURO"
7908007904464;"MEDTESTE CORONA VIRUS (COVID-19)"
7908007904471;"7908007904464"
7898433332347;"BOBINA TS KPH 79X80M FARMACIA NACIONAL"
7898433341950;"7898433332347"
7898581710622;"FERINJECT 50MG 1AMP 10ML"
7898636190577;"CR PARA PERNAS GOICOECHEA ARNICA E CAMOMILA 350GR"
7896000727534;"TINT COR&TON 1.7 PRETO AZULADO ESPECIAL"
7899706178143;"AGUA MICELAR GARNIER SKIN ACTIVE ANTIOLEOSIDADE VITAMINA C 400ML"
0000000000604;"AVENTAL C/MANGA"
0000000008020;"0000000000604"
7890000035453;"0000000008020"
7898010920646;"7890000035453"
7898283815144;"7898010920646"
7898384437214;"7898283815144"
7898384438020;"7898384437214"
7898946757644;"7898384438020"
7898947170558;"7898946757644"
7908287000177;"7898947170558"
7908287000320;"7908287000177"
0619205026649;"MASCARA NEOPRENE CLOTH"
0619205026656;"0619205026649"
7895296274012;"PARACETAMOL 200MG 15ML GN NOVAQ"
7896679230939;"LOC HIDR BEM CARE PROT LEITE 200ML"
7895296210034;"DIPIRONA GTS 20ML GN NOVAQ"
7896004758114;"MIRTAZAPINA ODT 15MG 30CP GN EMS (C1)"
7896004758121;"MIRTAZAPINA ODT 30MG 30CP GN EMS (C1)"
7500435132350;"FR PAMPERS PREMIUM CARE P 40UN"
7891010607135;"ABS SEMPRE LIVRE ADAPT NOT COM ABAS SV 16UN"
7891010697518;"ABS SEMPRE LIVRE ADAPT PLUS COM ABAS SC 32UN"
7899547531213;"DIPIRONA 500MG 30CP GN PRATI"
7500435144384;"VICK XPE 44E 240ML"
7891317191771;"QUETIAPINA 25MG 30CP GN EURO (C1)"
7896004710761;"SINVASTATINA 20MG 30CP GN EMS *F.POP-GT*"
7897851260041;"DIVELOL 25MG 30CP"
7896331708851;"OPTOCARE UL 15ML"
7898902180547;"7896331708851"
7891317140779;"PITAVASTATINA 2MG 30CP GN EURO"
7896685303634;"IMUNOGLUCAN DS 60CPS"
7896013564812;"HENE GEL PELUCIA CARVAO 180GR"
7898212285208;"FOLHAS DEPILA DEPIL BELLA PETALAS CORP 16UN"
7898212285215;"FOLHAS DEPILA DEPIL BELLA PETALAS FAC 16UN"
7898212285338;"GEL POS BARBA DEPIL BELLA 125GR"
7891317007225;"DESVE 50MG 60CP (C1)"
7891317007232;"DESVE 100MG 60CP (C1)"
7899420507076;"ATESTO 250MG 4ML 1AMP (C5)"
7896422522670;"BISOPROLOL 5MG 30CP GN MD"
7896422522687;"BISOPROLOL 10MG 30CP GN MD"
7896006241003;"CELESTRAT 2MG+0,25MG 20CP UQ"
7894916515207;"CONDRES COLAGENO 40MG 90CPS"
7897473207011;"MOMETASONA SPRAY 50MCG 120DS GN GMK"
7896679230830;"GEL ARNICA BEM CARE 240GR"
7898582271634;"IMUNO ATIVE 42GM 60CPS"
7891035991110;"PRESERV JONTEX SENSACAO INVISIVEL 2UN"
7891035991127;"PRESERV JONTEX SENSACAO INVISIVEL 4UN"
0000510800000;"MASCARA NEOPRENE KIDS CLOTH"
0619205026854;"0000510800000"
7899420507359;"NOURIN 5MG 60CP"
7899420507342;"NOURIN 5MG 30CP"
0509000433499;"TAM 750MG 30CP (C1)"
7899420507083;"0509000433499"
7899420507885;"7899420507083"
8880003344736;"7899420507885"
7896637031868;"ATTIVS 900GR 60CP"
7898636191802;"AGUA MICELAR CICATRICURE 380ML"
8880003342022;"7898636191802"
7896094917897;"MAXSULID 400MG 30CP"
8880003340905;"7896094917897"
3499320009775;"ESP LIMP CETAPHIL SUAVE 236ML"
3499320007986;"LOC HIDR CETAPHIL COM ACIDO HIALURONICO 88ML"
7896679230823;"GEL ARNICA SPORT MASS 120GR"
7891962031170;"BOLINHO BAUDUCCO CHOCOLATE DUPLO 40GR"
7891962031187;"7891962031170"
7891962067469;"7891962031187"
0048675132930;"BRINCOS STUDEX BABY"
0048675971270;"0048675132930"
0048675971287;"0048675971270"
0048675971294;"0048675971287"
0048675971300;"0048675971294"
7899547503418;"MESALAZINA 400MG 30CP GN PRATI"
7899706171113;"GEL LIMP NORMADERM PHYTOSOLUTION INTENSIVO VICHY 150GR"
4005900436986;"GEL LIMP EUCERIN DERMOPURE OIL CONTROL 200GR"
4005900163875;"LOC HIDR NIVEA PERNAS RENOVADAS ANTICELULITE 400ML"
7898946435573;"EQUALIV VITAMINA C 500MG 30CP"
6001159118992;"GEL BIO-OIL CORPORAL PELE SECA 100ML"
7898430194627;"DPREV TODO DIA 1.000UI 30CP"
7896094918511;"RIZI-M 10MG+5MG 7CP"
7898040328573;"CALCITRAN MDK 30CP MASTIG"
7898430194634;"DPREV TODO DIA 2.000UI 30CP"
7894916514019;"ESOMEX 20MG 56CP"
7896714241289;"VALSARTANA 80MG 30CP GN NQ"
7896714241319;"VALSARTANA 160MG 30CP GN NQ"
7896714241340;"VALSARTANA 320MG 30CP GN NQ"
7896112401599;"VONAU FLASH MENTA 4MG 10CP"
7896112401605;"VONAU FLASH MENTA 8MG 10CP"
7897947616516;"LAVITAN MULTI MULHER 5G 60CP"
7897947616509;"LAVITAN MULTI HOMEM 5G 60CP"
7896658036019;"OSTEOBAN 150MG 3CP"
8880003340912;"7896658036019"
8902220114944;"NEBLOCK 5MG 100CP"
8902220108578;"ROSUCOR 10MG 100CP"
8902220108585;"ROSUCOR 20MG 100CP"
7894916510011;"BRAMICAR HCT 80MG+12,5MG 30CP"
7894916513135;"BRAMICAR HCT 80MG+12,5MG 60CP"
7894916510028;"BRAMICAR HCT 80MG+25MG 30CP"
7898133019548;"17898133019545"
8429420142916;"CR ISDIN WOMAN ANTIESTRIAS 245GR"
7899811100275;"HIDR UREALUX UREIA 10% 200ML"
7894916514927;"ARPEJO SUS GTS 20MG/ML 30ML (C1)"
7896658036057;"CEFALIUM ONE 750MG 20CP"
7896112402046;"SPRAY BUCAL AFFER 30ML"
7896112401926;"GEL BUCAL GENGI BABY 10GR D"
7896112408864;"7896112401926"
7896112401711;"DOSS 1.000UI GTS 10ML"
7896112402305;"SINTEZYS 150MG 3CP"
7898647781146;"FONE I2GO COM MICROFONE ROSA (I2GEAR001PN)"
7896112402053;"SINUSEC SPRAY NASAL 30ML"
4005800241901;"PROT SOLAR EUCERIN PIGMENT CONTROL FPS60 50ML"
7896714224688;"NISTATINA+OX ZINCO POM 60GR GN NQ"
7506195129104;"SOL BUC ORAL-B COMPLETE HORTELA LV500 PG300ML"
7891317014490;"PERCOIDE 11MG/ML GOTAS 20ML"
7896226109541;"CALDE MDK 1.000UI 30CP"
7896226109558;"CALDE MDK 1.000UI 60CP"
7896226109565;"CALDE MDK 2.000UI 30CP"
7896226109572;"CALDE MDK 2.000UI 60CP"
7898912382139;"BALAS NAPILLUS GENGIBRE MEL PROPOLIS 38GR"
7898912382122;"BALAS PROPOLIS MEL NAPILLUS 38GR"
7898912382115;"BALAS NAPILLUS ROMA MEL E PROPOLIS 38GR"
7898912382085;"COMPOSTO MEL AGRIAO GUACO PROP 120GR"
7898912382092;"ZZ-COMPOSTO MEL PROP GUACO LIMAO ALHO 100ML"
7898912382016;"EXTRATO DE PROPOLIS NAPILLUS 30ML"
7896015591847;"SONRISAL LIMAO 10CP EFERV"
7908007903955;"AGULHA CANETA INSULINA MEDLEV 32GR 0,23X5MM (100)"
7896112400073;"DOSS 3.000UI 30CPS"
7891317029333;"SPARK 250MG 30CP (C1)"
8880003345320;"7891317029333"
7891317029791;"SPARK 750MG 30CP (C1)"
7891317015640;"QUEPSIA LP 200MG 30CP (C1)"
7891317029234;"7891317015640"
7891317029265;"QUEPSIA LP 300MG 30CP (C1)"
7891317004040;"AMORA 21CP"
7899556098899;"MASCARA PROTECAO STYLE BRANCO"
7899556098929;"MASCARA PROTECAO STYLE SALVIA"
7899556098974;"MASCARA PROTECAO STYLE INFANTIL AZUL BIC"
7899556099001;"MASCARA PROTECAO STYLE INFANTIL ROSA"
7899556098998;"MASCARA PROTECAO STYLE INFANTIL PRETO"
7899556098967;"MASCARA PROTECAO STYLE INFANTIL BRANCO"
7896094918757;"ARTROTOP 50GR"
7899420507236;"ANDES 50MG 60CP (C1)"
7899420507229;"ANDES 100MG 60CP (C1)"
7896658035432;"ARISTAB 1MG 150ML (C1)"
7908615011400;"SERUM ANTI-IDADE RETINOL B3 LA ROCHE POSAY 30ML"
3282770206036;"PROT SOLAR DARROW ACTINE SEM COR FPS60 40GR"
7898912382146;"EXTRATO DE PROPOLIS SPRAY 30ML"
7898912382047;"EXTRATO MEL PROPOLIS MENTA SPRAY 30ML"
7898912382030;"EXTRATO DE PROPOLIS NAPILLUS GENGIBRE ROMA SPRAY 30ML"
7894916514712;"GAUDY 8MG 28CPS (C1)"
7894916514736;"GAUDY 24MG 28CPS (C1)"
7894916514613;"FIXARE PRO 60CP"
3282770152456;"LOC AVENE MICELAR DEMAQ 100ML D"
8880003342114;"3282770152456"
7897930775701;"PROT SOLAR CETAPHIL SUN SEM COR FPS70 50ML"
7894916514422;"FIXARE 60CP"
7896676435580;"ROXETIN XR 12,5MG 30CP (C1)"
7896676435597;"ROXETIN XR 25MG 30CP (C1)"
7897705202425;"INS FIASP 100U 3 ML FLEXTOUCH (GELAD) *NOVO DIA*"
7001969001032;"ACESSORIOS PARA CABELO NATUS PLANT"
7897535411660;"EXTRATO SECO DE PROPOLIS SANTA BARBARA 11% CONTA GOTAS 20ML"
7896094210028;"PLENANCE EZE 5MG+10MG 30CPS"
7896094210059;"PLENANCE EZE 10MG+10MG 30CPS"
7896094210080;"PLENANCE EZE 20MG+10MG 30CPS"
7891317014643;"DIEVARI 900MG+100MG 30CP"
3504105037550;"PROT SOLAR MUSTELA INF FP50 100ML"
7891158034411;"LUPRON DEPOT 11,25MG/ML 1SER"
8054083007984;"7891158034411"
7898146827758;"OLANZAPINA 2,5MG 30CP GN BIOLAB (C1)"
7898146827826;"OLANZAPINA 5MG 30CP GN BIOLAB (C1)"
7909224581414;"SANDALIA IPANEMA SUMMER MASC 43/44"
5000456082990;"QTERN 5MG+10MG 30CP"
7894916514903;"BEXAI 35MG 20CPS"
7894916515344;"CLABAT 25MG/ML 60ML (AM)"
7894916515313;"CLABAT 500MG 14CP (AM)"
3401399372407;"GEL DE BANHO BIODERMA ATODERM DOUCHE 500ML"
3701129811573;"3401399372407"
7894916515337;"CLABAT 500MG 20CP (AM)"
7897129304552;"SERUM EURYALE C ANTI-IDADE 50GR"
7894916515351;"CLABAT 50MG/ML 60ML (AM)"
7896111970966;"ESM IMPALA EXTRA FOSCA"
7896111970973;"7896111970966"
7896111971819;"7896111970973"
7894916512787;"ENAVO ODT 8MG 10CP"
7894916516310;"7894916512787"
7894916512770;"ENAVO ODT 4MG 10CP"
7894916516303;"7894916512770"
7894916514606;"FIXARE PRO 30CP"
7899095238299;"LATANOPROSTA 50MCG/ML 2,5ML GN GEO (GELAD)"
7899095238312;"LATANOPROSTA +TIMOLOL 50MG+5MG 2,5ML GN GEO (GELAD)"
7891317015183;"MINTI 20MG/ML SUSP 100ML"
7899811100343;"CASTANHA DA INDIA 200ML D"
7899811100121;"BALSAMO SUCURI GEL 200GR D"
7702031310914;"HIDR CORP NEUTROGENA HYDRO BOOST 400ML"
7891317015190;"MINTI 20MG/ML 45ML"
7891150073562;"KIBON SORVETE CHICABON ZERO 800ML"
7898639691903;"LUVA G-TECH PROCED LATEX C/PO GRD 100UN"
7891150068537;"KIBON CORNETTO SORV UNIC 90ML"
7891150068094;"KIBON MAGNUM VEGANO 90ML"
7896000722577;"KIT NIELY GOLD NUTRICAO PODERO SH 300ML+COND 200ML"
7896512927231;"OLEO GRANADO FORTALEC UNHAS PINK 10ML"
7896512936691;"SAB GRANADO BEBE DERMOCALMANTE 90GR"
3337875660617;"SERUM NORMADERM PHYTOSOLUTION VICHY 50ML"
7898560663482;"ELIDEL 10MG/G CR DERM 15GR"
7896112401902;"EMPAK 300MG 30CPS (C1)"
8880003345740;"7896112401902"
7896112402558;"DOSS ZINCO 2.000UI+20MG 30CPS"
7896112402244;"DOISKA PLUS 30CPS GEL"
7898582272525;"MALTENS GEST 30CPS"
7896004725420;"BROMETO IPRATROPIO 20ML GN EMS *"
7896004742199;"TIBOLONA 2,5MG 30CP GN EMS"
7500435154222;"SH PANTENE BAMBU 200ML"
7500435154239;"SH PANTENE BAMBU 400ML"
7500435154260;"COND PANTENE BAMBU 150ML"
7500435154277;"COND PANTENE BAMBU 250ML"
7500435154307;"CR PENT PANTENE BAMBU 240GR"
7500435154284;"MASC PANTENE BAMBU 270ML"
7897595635716;"VITAMINA E 400MG 60CPS SDZ"
7897595637543;"7897595635716"
3337875696548;"HIDR CORP LIPIKAR BAUME AP+M LA ROCHE POSAY 400ML"
7896006217572;"COGNICX 60CPS"
7898971604135;"SAB GH CLOREXIDINA 90GR"
7894916514729;"GAUDY 16MG 28CPS (C1)"
7894916515559;"PATZ SL 5MG 20CP SL (B1) *EMS SAUDE*"
7894916515214;"CONDRES ULTRA 90CPS"
7896004758480;"CAPY 50MG 50ML"
7898040328474;"LIPOMAX CROMO 60CP"
7896658026645;"ZIRK 500MG 3CP (AM)"
7898216360000;"AZITROMICINA 500MG 3CP GN PHARLAB (AM)"
7898216372027;"7898216360000"
7896658026652;"ZIRK 500MG 5CP (AM)"
7896094920255;"COLFLEX TRIO 30 SACHES *MANTECORP SAUDE*"
7891058000103;"DORFLEX UNO 1GR 20CP"
7896004767680;"VIELUT 10MG 30CP"
7891317004217;"PRENI 3MG/ML SOL 60ML"
7891317476410;"PRENI 3MG/ML SOL 120ML"
8880003340929;"7891317476410"
4005900704337;"CR P/ MAOS NIVEA 3 EM 1 REPARACAO 75GR"
7896006201632;"MICROVLAR 63DRG"
7896112401841;"COGIT 24MG 30CPS (C1)"
7896112401698;"XIFAXAN 550MG 28CP"
7896112402411;"TRIFOR 30 SACHES 12,3GR"
7896112402312;"FASCIA PRIME 13GR 30SACHES TANGERINA"
7896637032209;"PROBID 30CPS"
7896637032216;"PROBID 15CPS"
7896637032230;"PROBID 5CPS"
7896637032223;"PROBIANS 30CPS"
3282770390414;"SERUM AVENE ANTIACNE CLEANANCE COMEDOMED 30ML"
7896637031776;"ALOIS DUO 10MG+20MG 30CP (C1) *SOU MAIS VIDA*"
7896637031790;"ALOIS DUO 10MG+15MG 7CP (C1)"
7896637031806;"ALOIS DUO 10MG+5MG 7CP (C1) *SOU MAIS VIDA*"
7896637032247;"LACTOSIL FLORA 30CPS"
7896637032261;"LACTOSIL FLORA 8CPS"
0070847033929;"BEB ENERGETICO MONSTER ULTRA VIOLET 473ML"
0070847033936;"0070847033929"
7899838899961;"OXIMETRO MULTILASER HC261"
7908685691175;"7899838899961"
7898610373460;"FLUIDO HASKELL ENCORPA CABELO 120ML"
7898610373415;"SH HASKELL ENCORPA CABELO 500ML"
7898610373439;"COND HASKELL ENCORPA CABELO 500ML"
7898610373453;"MASC HASKELL ENCORPA CABELO 500GR"
7891350037173;"ESM RISQUE DIAMOND GEL PRETO CAVIAR 9,5ML"
7891350037388;"7891350037173"
7891350037005;"ESM RISQUE DIAMOND GEL CHA BRANCO 9,5ML"
7891350037210;"7891350037005"
7891350037302;"ESM RISQUE DIAMOND GEL HIBISCO ROSA 9,5ML"
7891350037029;"ESM RISQUE DIAMOND GEL NOZ MOSCADA CREMOSO 9,5ML"
7891350037234;"7891350037029"
7891350037128;"ESM RISQUE DIAMOND GEL VERMELHO CEREJA 9,5ML"
7891350037333;"7891350037128"
7891350037340;"ESM RISQUE DIAMOND GEL VERMELHO RUBI 9,5ML"
7891350037197;"TOP COAT RISQUE DIAMOND GEL FIXADOR 9,5ML"
7891350037401;"7891350037197"
7898430191978;"PEG-LAX MACROGOL 3.350 SEM SABOR 14ENV 8,5GR"
7898430193484;"NASOAR 30ENV + LAVADOR NASAL 240ML"
7898430193460;"MATERDHA 30CPS"
7891137006439;"FIXA DERME GOMAS Q10 15 SACHES"
8880003343982;"7891137006439"
7898100243921;"MALACAL 250MG 30CP"
7898029550407;"ACERTALIX 5MG+1,25MG 30CP"
7898937123069;"SPRAY BOA VISTA MEL PROP ROMA GENG HORT 35ML (12)"
7898937123144;"EXTRATO DE PROPOLIS BOA VISTA 30ML (12)"
7898937123625;"7898937123144"
7898937123984;"7898937123625"
7898937123717;"SPRAY BOA VISTA MEL PROPOLIS E ROMA 35ML (12)"
7898937123564;"SPRAY BOA VISTA MEL E PROPOLIS 35ML (12)"
7898937123830;"SPRAY BOA VISTA MEL PROPOLIS E MENTA 35ML (12)"
7899838899671;"TERMOMETRO MULTILASER INFRAVER S/CONT HC498"
7908414444195;"7899838899671"
7896658035913;"DIOSMIN CREME 200GR *C.P.VIDA*"
7896920304099;"POLITABS IMUNIDADE 30CP"
3401395376935;"SOL MICELAR SEBIUM BIODERMA H2O 100ML"
7899674028341;"DESOD ABOVE TEEN BE SWEET FEM AER 150ML D"
7891024028841;"SOL BUC COLGATE TOTAL 12 CLEAN MINT 1LT"
7894222010236;"ESM DAILUS TACA DE CRISTAL 239 8ML"
7894222010830;"ESM DAILUS BABA DE UNICORNIO 04 8ML D"
7894222010861;"ESM DAILUS LAGRIMA DE UNICORNIO 07 8ML"
7894222019932;"ESM DAILUS SUA SORTE OLHO GREGO 8ML"
7894222010212;"ESM DAILUS MEIA DE SEDA 237 8ML"
7896013562689;"TINT MAXTON 1.110 PRETO INTENSO PROFUNDO"
7898430194405;"PURAVIT IMUNE 60CPS"
3337875735780;"PROT SOLAR LA ROCHE POSAY ANTHELIOS HYDRAOX COM COR FPS60 50GR"
7896018700383;"COLONIA HUGGIES EXTRA SUAVE 100ML"
7896007550456;"PROT DIARIO INTIMUS DAYS ANTIBACTERIANA 80UN"
7896007551019;"ABS INTIMUS ULTRA FINO ANTIBACTERIANO COM ABAS 14UN"
7896007550890;"ABS INTIMUS NOT COM ABAS SV 30UN"
7896007550906;"ABS INTIMUS NOT COM ABAS SC 30UN"
7500435141819;"DESOD OLD SPICE MAR PROFUNDO AER 150ML D"
7896255767033;"LIPIDIL 160MG 60CP *ABRACE A VIDA*"
7897705202395;"INS FIASP 100U 10ML (GELAD)"
7898132981952;"COND CHIKAS DESLISA LISO CRESCE E PARECE 300ML"
7898132981327;"MASC CHIKAS CRESCE APARECE 450GR"
7898132981976;"MASC CHIKAS DESLISA LISO 450GR"
7898132981945;"SH CHIKAS DESLISA LISO 300ML"
7899700801061;"FR SAFETY CONFORT GERIAT P 10UN"
7509546654027;"CD COLGATE TOTAL 12 ANTITARTARO 140GR"
7898132981419;"LOC CAPILAR CHIKAS CRESCE APARECE 55ML"
3401054233203;"CORTADOR DE CP PILBOX CUTTER CINZA"
3401054233432;"CORTADOR DE CP PILBOX CUTTER LARANJA"
3401054229060;"PORTA CP PILBOX LIBERTY SEMANAL VERDE"
7898582381944;"DAMATER OMEGA 30CPS"
7898582382385;"7898582381944"
8880003341506;"7898582382385"
3401581338358;"PORTA CP PILBOX MINE TAUPE"
7898582382378;"DAMATER OMEGA 60CPS"
7896714207018;"CLOBETASOL POMADA 0.5MG 30GR GN NQ"
7897930764347;"SAB LIQ DERMOTIVIN ORIGINAL 70ML"
7896026171236;"SOL BUC MALVATRIKIDS JUNIOR BLUE 250ML"
7898014560268;"RESFEDRYL SOL ORAL 100ML"
7897705202418;"INS FIASP 100UI 3ML 5 FRASCOS PENFIL (GELAD)"
7896230307810;"SOL FIS BEM CARE 100ML"
7896230307834;"SOL FIS BEM CARE 500ML"
7896230307841;"AGUA BORICADA BEM CARE 100ML"
7896230307902;"BEM CARE DESCONGEST NASAL 30ML"
7896230307858;"AGUA OXIG BEM CARE 10VOL 100ML"
7896230308022;"7896230307858"
7896230307872;"ANTISSEPTICO BEM CARE SPRAY 30ML"
7896230307889;"ANTISSEPTICO BEM CARE SPRAY 60ML"
7891317014452;"PERCOIDE 20MG 10CP"
7891317014476;"PERCOIDE 40MG 7CP"
7891317023249;"PERCOIDE 3MG/ML SOL 60ML"
3282770208214;"CR AREAS OLHOS AVENE A-OXITIVE 15ML D"
7891010795542;"LOC HIDR J&J BABY HORA DO SONO 200ML"
7896094917354;"MERTHIOLATE SPRAY 30ML"
7891150044487;"CR PENT DOVE BABY HIDR ENRIQUECIDA 150ML"
7896222720856;"LUFTAL GEL 125MG 20CPS GEL"
7896044995739;"DESOD GIOVANNA BABY BLANC AER 150ML"
7896044960058;"DESOD GIOVANNA BABY FANTASY AER 150ML D"
7899706180962;"COND ELSEVE LISO DOS SONHOS 200ML D"
7899706180986;"COND ELSEVE LISO DOS SONHOS 400ML D"
7899706133432;"COND ELSEVE HYDRA DETOX 400ML D"
7891106913799;"FLANAX 550MG 15CP"
7891106913676;"ZZ-FLANAX 275MG 2CP (30)"
7500435121736;"APAR BARBA GILLETTE PREST 3 SENSITIVE ALOE 4UN"
7896013567097;"CR NOVEX TRAT BABOSAO 1KG"
7898582271511;"UROFLAN 30CPS"
7891317014711;"DUCOX 200MG 30CPS (C1)"
7891317014728;"DUCOX 200MG 10CPS (C1)"
7612412424959;"KIT CURAPROX CD BE YOU LIGHT 10ML +ED CS 5460"
3282770147391;"SH DUCRAY KELUAL DS 100ML"
4005900707543;"DESOD NIVEA MEN DEEP AMADEIRADO AER 150ML"
4005900707536;"DESOD NIVEA MEN DEEP BLACK CARBON AER 150ML"
4005900648327;"ESP BARBEAR NIVEA MEN DEEP SUAVE 200ML"
7897975695231;"PROT SOLAR ADCOS FLUID PEACH SHIELD FPS70 50ML"
7897975695279;"PROT SOLAR ADCOS FLUID BEIGE SHIELD FPS70 50ML"
7899706177641;"SERUM VICHY LIFTACTIV PEPTIDE-AHA 30ML"
4005900139849;"CR NIVEA CELLULAR ANTISSINAIS DIA FPS30 52GR"
8880003346570;"4005900139849"
3282770142327;"BALSAMO LAB AVENE CICALFATE 10ML"
3337875549493;"CR EFFACLAR DUO+ LA ROCHE POSAY FPS30 40ML"
7896098812587;"CHUP NUK SENSITIVE S1 (0-6 MESES)"
7899706170338;"SH VICHY DERCOS MICROPEEL 150ML"
7891317004163;"PRENI 11MG/ML SOL GOTAS 20ML"
7896007550760;"FR HUGGIES PROTECAO ACOLCHOADA PANTS XXG 14UN"
7891150058231;"MASC DOVE FATOR DE NUTRICAO 60 RECONSTRUTOR 300GR"
7896523200491;"LORATAMED D 1MG+12MG/ML XPE 60ML"
8880003340295;"7896523200491"
7896523216812;"DIAD 1,5MG 1CP"
3504105033330;"CR HIDR MUSTELA CICASTELA 40ML"
7896230307896;"17896230307893"
3282770388664;"SAB ACTINE PELE ACNEICA 70GR"
7896770909277;"FR TENA PANTS CONFORT GERIAT G/EG 18UN"
7896770980870;"7896770909277"
7898286505042;"FR BEM CARE GERIAT M 8UN *F.POP-GT*"
7898286505059;"17898286505056"
7898286505066;"17898286505063"
7891317007614;"IBAN 150MG 1CP"
0789690211124;"MASSAGEADOR FACIAL ELETRICO FORCLEAN"
7896015592042;"CD SENSODYNE RAPIDO ALIVIO 90GR LV3 PG2"
7891010245450;"CR PENT J&J KIDS CACHOS DOS SONHOS 200ML"
7891317139384;"PREGABALINA 75MG 30CPS GN EURO (C1)"
7896009498466;"ADVIL MULHER 400MG 2CPS LIQ (18)"
7897042007226;"CR SKALA DIVINO POTINHO KIDS 1KG"
7899706179522;"PROT HIDR FACIAL GARNIER UNIFORM & MATTE FPS30 15GR"
7899706178181;"PROT HIDR FACIAL GARNIER UNIFORM & MATTE FPS30 40GR"
6923700956849;"MASC FACIAL GARNIER UNIFORM & MATTE VITAMINA C 28GR D"
7899706178167;"SAB LIQ GARNIER FAC VITAMINA C 120GR"
7896009498480;"ADVIL MULHER 400MG 10CPS LIQ"
7896015591946;"LEITE MAG ENO TRADICIONAL 350ML"
7896015591953;"LEITE MAG ENO TRADICIONAL 120ML"
7896015591960;"LEITE MAG ENO HORTELA 350ML"
7896015592110;"KIT COREGA CR MAX FIXACAO+BLOQUEIO S/ SABOR 2UN 70GR"
7897595633927;"ANASTROZOL 1MG 30CP GN SDZ"
7891721029950;"GLIVANCE XR 500MG+30MG 30CP"
8880003339886;"7891721029950"
7891721201660;"GLIVANCE XR 500MG+30MG 60CP"
7893454714806;"CULTURELLE PROBIOTICO SD 10CPS"
4005900598684;"SERUM EUCERIN HYALURON FILLER VIT C 8ML"
7898945782586;"OLEO ROSA MOSQUETA DERMYTRAT 10ML"
7898189268778;"OLEO CAPILAR NUTRILAN COCO 100ML"
7898189260161;"OLEO CAPILAR NUTRILAN COCO E RICINO 100ML"
7898189260178;"OLEO CAPILAR NUTRILAN RICINO E ALECRIM 100ML"
7897975696573;"GEL FACIAL ADCOS HYALU WATER 50GR"
7897975696849;"HIDR ADCOS REGENERADOR PARA MAOS 50GR D"
7896094210127;"BELAMY GEL VAG HIDR 2,5GR + 8APL"
7899706178204;"PROT SOLAR LA ROCHE POSAY ANTHELIOS PIGMENT COR CLARA FPS50 40GR"
7899706178273;"PROT SOLAR LA ROCHE POSAY ANTHELIOS PIGMENT COR MORENA FPS50 40GR"
7899706178341;"PROT SOLAR LA ROCHE POSAY ANTHELIOS PIGMENT SEM COR FPS50 40GR"
3282770206074;"PROT SOLAR DARROW ACTINE COR UNIVERSAL FPS30 40GR"
7896006212683;"LOC URESKIN UREIA 10% 240ML D"
7896006216773;"PRO LIP REGENERADOR LAB 10GR"
7896006217374;"LUMIER AGE SACHE 12GR 30SACHES"
7896685303764;"BROMELIN Z 100ML"
7896685303566;"FLORAX PED ATB 10FLAC 5ML FRAMBOESA"
7896112402442;"NUIT FLASH 5MG 30CP (B1)"
7891317007607;"IBANDRONATO DE SODIO 150MG 1CP GN EUR"
4005900449559;"DESOD NIVEA FOR BLACK&WHITE FRESH MEN AER 150ML"
7891317010065;"DIUPRESS 25MG+5MG 30CP"
7893454714813;"CULTURELLE PROBIOTICO SD 30CPS"
7893454714776;"CULTURELLE PROBIOTICO JR 6 SACHES"
7893454714745;"CULTURELLE PROBIOTICO JR 10CPS MAST"
7892953207376;"ILUDRAL 250MG 30CP (C1)"
7892953207406;"ILUDRAL 750MG 30CP (C1)"
7896658033469;"HIDR LABIAL PROFUSE NUTREL LIP REPAIR 7,5GR"
7896230307827;"17896230307824"
4006000101248;"CR EUCERIN ANTI-PIGMENT NOITE 50ML"
7891025115649;"BEB LACTEA YOPRO COCO BATATA DOCE 250ML"
7891025115656;"BEB LACTEA YOPRO CHOCOLATE 250ML"
7898216365708;"AZITROMICINA 500MG 5CP GN PHARLAB (AM)"
7897595637604;"CLOMIPRAMINA 25MG 20CP GN SDZ (C1)"
7898140608353;"TAPETE SANITIZANTE IMPEC - PRETO"
6923700952087;"MASC FACIAL REVITALIFT HIALURONICO LOREAL 30GR D"
7896015591977;"LEITE MAG ENO HORTELA 120ML"
4005900549266;"LOC HIDR NIVEA BODY FIRMADOR Q10 + VIT C SECA A EXTRASSECA 400ML"
3282770388572;"GEL LIMP FACIAL ACTINE CONTROL 400GR"
3282770391466;"3282770388572"
0619205026809;"MASCARA NEOPRENE GG"
7898586021419;"ISOTONIC SUDRACT HYDRAMAXI LARANJA SACHE"
